date,open,high,low,close,volume
13/06/2016,35.3628,35.7243,35.3541,35.3888,4271132
14/06/2016,34.8687,35.0161,34.4635,34.7127,5240059
15/06/2016,35.1114,35.2501,34.6694,34.704,4503499
16/06/2016,34.4353,35.2067,34.3487,35.1634,5160823
17/06/2016,35.1721,35.1807,34.7214,34.9554,4012241
20/06/2016,36.6368,36.6455,35.9045,35.9608,5766052
21/06/2016,36.2121,36.3812,36.0041,36.0995,4041637
22/06/2016,36.1428,36.6629,36.1385,36.1948,3348591
23/06/2016,36.8969,36.9142,36.3855,36.8882,3259016
24/06/2016,35.1114,36.2034,35.0854,35.3628,9546740
27/06/2016,34.86,35.0767,34.3747,34.7907,6817413
28/06/2016,35.4408,35.9001,35.3454,35.8221,4148506
29/06/2016,36.7495,36.9749,36.4202,36.8015,5007408
30/06/2016,36.8535,37.5643,36.7928,37.5643,4657715
01/07/2016,37.0876,37.4602,37.0182,37.4169,3181793
05/07/2016,37.5989,37.8936,37.57,37.7029,4216900
06/07/2016,37.3389,37.8763,37.2573,37.8329,3214604
07/07/2016,37.9456,37.963,37.4516,37.5643,3463195
08/07/2016,37.3996,37.7896,37.3389,37.5989,2172952
11/07/2016,37.7549,37.9456,37.6163,37.7203,2970314
12/07/2016,37.8763,38.0202,37.7029,37.8936,4978205
13/07/2016,38.093,38.275,37.7983,37.9196,3541742
14/07/2016,38.249,38.2576,37.8503,38.0236,4031706
15/07/2016,38.2056,38.301,37.9716,38.067,2938362
18/07/2016,38.119,38.4051,38.1016,38.3356,3352803
19/07/2016,38.0323,38.1536,37.8329,37.8849,2479300
20/07/2016,38.275,38.3963,38.1655,38.223,2215688
21/07/2016,38.0063,38.119,37.7636,37.7896,3093183
22/07/2016,38.0236,38.119,37.9326,38.0323,2285347
25/07/2016,38.0756,38.184,37.8329,38.171,2057560
26/07/2016,38.4137,38.4917,38.0583,38.275,3352498
27/07/2016,38.9077,39.211,38.7864,39.107,6005111
28/07/2016,39.3931,39.3931,38.9343,39.159,3732263
29/07/2016,39.1677,39.3324,38.8772,39.0637,2978330
01/08/2016,39.0724,39.3757,38.9077,39.2197,2972351
02/08/2016,39.4277,39.5057,39.185,39.4277,2356397
03/08/2016,38.7517,39.1114,38.743,39.029,2761643
04/08/2016,38.8904,39.185,38.8557,39.0724,1754230
05/08/2016,38.561,38.9424,38.561,38.9077,2735825
08/08/2016,38.2923,38.5263,38.2576,38.4917,4597603
09/08/2016,38.1883,38.5766,38.1796,38.483,2429868
10/08/2016,38.8635,38.8635,38.5219,38.6533,2331081
11/08/2016,38.7584,38.8986,38.6739,38.8811,1940623
12/08/2016,38.9336,38.9687,38.5657,38.6884,2368950
15/08/2016,38.8811,39.0562,38.8285,38.8898,2042345
16/08/2016,38.9073,39.0562,38.8197,38.8197,2197299
17/08/2016,38.9774,38.9862,38.6008,38.8811,1751701
18/08/2016,38.9949,39.0475,38.8504,38.9687,1526945
19/08/2016,38.557,38.6884,38.4519,38.6796,2321509
22/08/2016,38.4431,38.7935,38.4344,38.6446,1874302
23/08/2016,38.9511,38.9774,38.7146,38.8986,2490868
24/08/2016,38.9336,39.0124,38.3818,38.4519,2602231
25/08/2016,38.5395,38.6271,38.2329,38.3117,2259901
26/08/2016,38.3555,38.7059,38.0402,38.1453,3571015
